상가업소번호,이름,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA010120220811591041,하서떡방앗간;하람꽃집,I2,음식,I210,기타 간이,I21002,떡/한과,C10711,떡류 제조업,26,부산광역시,26710,기장군,26710250,기장읍,2671025026,기장읍,2.67E+18,1,대지,81,30,부산광역시 기장군 기장읍 대라리 81-30,2.67E+11,부산광역시 기장군 기장읍 차성남로65번길,4,,2.67E+24,,부산광역시 기장군 기장읍 차성남로65번길 4,619903,46066,,,,129.215616,35.24166838
MA010120220806274525,할매분식,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26230,부산진구,26230540,연지동,2623010600,연지동,2.62E+18,1,대지,190,3,부산광역시 부산진구 연지동 190-3,2.62E+11,부산광역시 부산진구 연지로,18,,2.62E+24,,부산광역시 부산진구 연지로 18,614860,47134,,1,,129.0518443,35.1710676
MA010120220810769802,호정떡,I2,음식,I210,기타 간이,I21002,떡/한과,C10711,떡류 제조업,26,부산광역시,26470,연제구,26470730,연산9동,2647010200,연산동,2.65E+18,1,대지,22,6,부산광역시 연제구 연산동 22-6,2.65E+11,부산광역시 연제구 토곡로,43,,2.65E+24,,부산광역시 연제구 토곡로 43,611810,47587,,,,129.102882,35.18191597
MA010120220805031975,유부보따리,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26230,부산진구,26230740,개금1동,2623011100,개금동,2.62E+18,1,대지,177,392,부산광역시 부산진구 개금동 177-392,2.62E+11,부산광역시 부산진구 복지로,27,1,2.62E+24,,부산광역시 부산진구 복지로 27-1,614813,47328,,1,,129.0203458,35.15063606
MA010120220811396685,봉덕떡방앗간,I2,음식,I210,기타 간이,I21002,떡/한과,C10711,떡류 제조업,26,부산광역시,26500,수영구,26500740,망미1동,2650010100,망미동,2.65E+18,1,대지,433,21,부산광역시 수영구 망미동 433-21,2.65E+11,부산광역시 수영구 망미배산로10번길,88,,2.65E+24,,부산광역시 수영구 망미배산로10번길 88,613823,48204,,,,129.1066094,35.17791314
MA010120220810731370,고봉민김밥인,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26320,북구,26320521,구포3동,2632010500,구포동,2.63E+18,1,대지,1219,43,부산광역시 북구 구포동 1219-43,2.63E+11,부산광역시 북구 시랑로,67,,2.63E+24,,부산광역시 북구 시랑로 67,616805,46621,,,,129.0057388,35.19965016
MA010120220812457086,청룡맥주,I2,음식,I210,기타 간이,I21099,그 외 기타 간이 음식점,I56199,간이 음식 포장 판매 전문점,26,부산광역시,26230,부산진구,26230770,범천1동,2623010400,범천동,2.62E+18,1,대지,844,65,부산광역시 부산진구 범천동 844-65,2.62E+11,부산광역시 부산진구 골드테마길,66,,2.62E+24,,부산광역시 부산진구 골드테마길 66,614827,47361,,1,,129.0601436,35.14462176
MA010120220813646056,삼정분식,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26320,북구,26320550,덕천1동,2632010400,덕천동,2.63E+18,1,대지,373,1,부산광역시 북구 덕천동 373-1,2.63E+11,부산광역시 북구 만덕대로155번길,9,,2.63E+24,덕천삼정그린코아,부산광역시 북구 만덕대로155번길 9,616715,46554,,,,129.0216126,35.21375964
MA010120220812629416,여미오븐,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,26,부산광역시,26290,남구,26290680,문현1동,2629010900,문현동,2.63E+18,1,대지,119,81,부산광역시 남구 문현동 119-81,2.63E+11,부산광역시 남구 문현로,47,5,2.63E+24,,부산광역시 남구 문현로 47-5,608821,48417,,1,,129.0742204,35.1433542
MA010120220804867687,이대충무할매김밥,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26260,동래구,26260570,온천3동,2626010800,온천동,2.63E+18,1,대지,1459,45,부산광역시 동래구 온천동 1459-45,2.63E+11,부산광역시 동래구 여고북로,179,,2.63E+24,,부산광역시 동래구 여고북로 179,607843,47825,,1,,129.0745358,35.20241065
MA010120220811688433,호야오뎅,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26530,사상구,26530680,엄궁동,2653010800,엄궁동,2.65E+18,1,대지,726,,부산광역시 사상구 엄궁동 726,2.65E+11,부산광역시 사상구 엄궁북로,40,,2.65E+24,롯데캐슬리버아파트,부산광역시 사상구 엄궁북로 40,617030,47038,,,,128.9743396,35.12748642
MA010120220811849057,쏠레젤라또,I2,음식,I210,기타 간이,I21008,아이스크림/빙수,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26230,부산진구,26230610,전포2동,2623010200,전포동,2.62E+18,1,대지,667,1,부산광역시 부산진구 전포동 667-1,2.62E+11,부산광역시 부산진구 서전로,35,,2.62E+24,,부산광역시 부산진구 서전로 35,614865,47247,,1,,129.0635511,35.15790997
MA010120220808797431,진만두가,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56111,한식 일반 음식점업,26,부산광역시,26470,연제구,26470680,연산4동,2647010200,연산동,2.65E+18,1,대지,587,8,부산광역시 연제구 연산동 587-8,2.65E+11,부산광역시 연제구 중앙대로,1130,,2.65E+24,에스케이뷰오피스텔2단지,부산광역시 연제구 중앙대로 1130,611820,47520,,1,,129.0813797,35.18837034
MA010120220811415727,수영팔도할매떡볶이,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26500,수영구,26500730,수영동,2650010200,수영동,2.65E+18,1,대지,445,6,부산광역시 수영구 수영동 445-6,2.65E+11,부산광역시 수영구 수영로705번길,15,,2.65E+24,,부산광역시 수영구 수영로705번길 15,613830,48228,,,,129.1165741,35.16855664
MA010120220810679553,경남떡방앗간,I2,음식,I210,기타 간이,I21002,떡/한과,C10711,떡류 제조업,26,부산광역시,26320,북구,26320542,화명2동,2632010200,화명동,2.63E+18,1,대지,196,,부산광역시 북구 화명동 196,2.63E+11,부산광역시 북구 양달로,20,,2.63E+24,화명경남,부산광역시 북구 양달로 20,616792,46517,,1,,129.0161587,35.24185872
MA010120220810625365,소풍나라,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26230,부산진구,26230560,양정1동,2623010100,양정동,2.62E+18,1,대지,393,3,부산광역시 부산진구 양정동 393-3,2.62E+11,부산광역시 부산진구 동평로420번길,19,1,2.62E+24,,부산광역시 부산진구 동평로420번길 19-1,614856,47213,,,,129.0700603,35.17228051
MA010120220810617894,한양떡 백화점,I2,음식,I210,기타 간이,I21002,떡/한과,C10711,떡류 제조업,26,부산광역시,26230,부산진구,26230510,부전1동,2623010300,부전동,2.62E+18,1,대지,325,29,부산광역시 부산진구 부전동 325-29,2.62E+11,부산광역시 부산진구 중앙대로769번길,20,,2.62E+24,,부산광역시 부산진구 중앙대로769번길 20,614843,47251,,,,129.060732,35.16142745
MA010120220811403398,빠리뽀숑,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,26,부산광역시,26500,수영구,26500730,수영동,2650010200,수영동,2.65E+18,1,대지,78,,부산광역시 수영구 수영동 78,2.65E+11,부산광역시 수영구 수영로705번길,46,,2.65E+24,,부산광역시 수영구 수영로705번길 46,613830,48227,,1,,129.1172853,35.16974274
MA010120220810629863,진예각왕만두,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26170,동구,26170510,초량1동,2617010100,초량동,2.62E+18,1,대지,595,2,부산광역시 동구 초량동 595-2,2.62E+11,부산광역시 동구 대영로239번길,31,,2.62E+24,,부산광역시 동구 대영로239번길 31,601830,48820,,,,129.0373825,35.11353789
MA010120220810716775,감전튀김집,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26530,사상구,26530645,감전동,2653010500,감전동,2.65E+18,1,대지,121,72,부산광역시 사상구 감전동 121-72,2.65E+11,부산광역시 사상구 새벽로168번길,11,,2.65E+24,,부산광역시 사상구 새벽로168번길 11,617800,46981,,1,,128.984005,35.15602205
MA010120220813503130,신전떡볶이 덕천점,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26320,북구,26320550,덕천1동,2632010400,덕천동,2.63E+18,1,대지,372,1,부산광역시 북구 덕천동 372-1,2.63E+11,부산광역시 북구 만덕대로155번길,14,,2.63E+24,부영벽산파라빌,부산광역시 북구 만덕대로155번길 14,616814,46554,,,,129.0219894,35.21389754
MA010120220810783760,푸드까페 연산에스케이뷰점,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26470,연제구,26470680,연산4동,2647010200,연산동,2.65E+18,1,대지,587,4,부산광역시 연제구 연산동 587-4,2.65E+11,부산광역시 연제구 중앙대로1124번길,15,,2.65E+24,에스케이뷰주상복합1단지,부산광역시 연제구 중앙대로1124번길 15,611820,47520,,,,129.0822534,35.18862566
MA010120220808482730,경빈,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,26,부산광역시,26260,동래구,26260590,사직2동,2626010900,사직동,2.63E+18,1,대지,89,6,부산광역시 동래구 사직동 89-6,2.63E+11,부산광역시 동래구 사직로,66,,2.63E+24,,부산광역시 동래구 사직로 66,607815,47865,,,,129.0586295,35.19554507
MA010120220811440467,고봉민김밥인,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26290,남구,26290530,대연3동,2629010600,대연동,2.63E+18,1,대지,93,3,부산광역시 남구 대연동 93-3,2.63E+11,부산광역시 남구 수영로325번길,12,,2.63E+24,대우푸르지오,부산광역시 남구 수영로325번길 12,608744,48432,,,,129.1019802,35.13878439
MA010120220813969331,모전여전,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26260,동래구,26260590,사직2동,2626010900,사직동,2.63E+18,1,대지,44,1,부산광역시 동래구 사직동 44-1,2.63E+11,부산광역시 동래구 사직북로33번길,31,,2.63E+24,국민시장,부산광역시 동래구 사직북로33번길 31,607815,47864,,,,129.0582405,35.19839934
MA010120220811588334,달래떡방,I2,음식,I210,기타 간이,I21002,떡/한과,C10711,떡류 제조업,26,부산광역시,26410,금정구,26410520,서2동,2641011000,서동,2.64E+18,1,대지,314,48,부산광역시 금정구 서동 314-48,2.64E+11,부산광역시 금정구 서명로,6,2,2.64E+24,,부산광역시 금정구 서명로 6-2,609832,46326,,,,129.102355,35.21427636
MA010120220813895229,범표어묵,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,G47219,기타 식료품 소매업,26,부산광역시,26110,중구,26110560,부평동,2611012400,부평동2가,2.61E+18,1,대지,13,1,부산광역시 중구 부평동2가 13-1,2.61E+11,부산광역시 중구 부평2길,53,,2.61E+24,,부산광역시 중구 부평2길 53,600806,48977,,3,,129.0264127,35.10191645
MA010120220810140404,불닭발땡초 동대문엽기떡볶이 부산기장점 ,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26710,기장군,26710250,기장읍,2671025021,기장읍,2.67E+18,1,대지,330,1,부산광역시 기장군 기장읍 동부리 330-1,2.67E+11,부산광역시 기장군 기장읍 차성동로,96,,2.67E+24,,부산광역시 기장군 기장읍 차성동로 96,619905,46063,,1,,129.2169627,35.24634755
MA010120220812556531,명물토스트,I2,음식,I210,기타 간이,I21005,토스트/샌드위치/샐러드,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,26,부산광역시,26410,금정구,26410610,장전2동,2641010800,장전동,2.64E+18,1,대지,400,61,부산광역시 금정구 장전동 400-61,2.64E+11,부산광역시 금정구 부산대학로,63,,2.64E+24,,부산광역시 금정구 부산대학로 63,609840,46288,,,,129.0843894,35.23139356
MA010120220804928870,부산단팥빵,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,26,부산광역시,26440,강서구,26440535,명지1동,2644010400,명지동,2.64E+18,1,대지,3597,4,부산광역시 강서구 명지동 3597-4,2.64E+11,부산광역시 강서구 명지국제2로,27,,2.64E+24,대산골든스퀘어,부산광역시 강서구 명지국제2로 27,618200,46726,,1,,128.9061462,35.09415279
MA010120220801147881,최고다강냉이찹쌀꽈배기,I2,음식,I210,기타 간이,I21099,그 외 기타 간이 음식점,I56199,간이 음식 포장 판매 전문점,26,부산광역시,26440,강서구,26440520,대저2동,2644010200,대저2동,2.64E+18,1,대지,2014,33,부산광역시 강서구 대저2동 2014-33,2.64E+11,부산광역시 강서구 공항로811번다길,25,,2.64E+24,,부산광역시 강서구 공항로811번다길 25,618807,46720,,,,128.9557443,35.17917343
MA010120220803847786,미니분식,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26320,북구,26320521,구포3동,2632010500,구포동,2.63E+18,1,대지,1227,18,부산광역시 북구 구포동 1227-18,2.63E+11,부산광역시 북구 시랑로,109,,2.63E+24,,부산광역시 북구 시랑로 109,616805,46622,,,,129.0077694,35.19650748
MA010120220811612180,파리바게뜨 정관중앙점,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,26,부산광역시,26710,기장군,26710256,정관읍,2671025622,정관읍,2.67E+18,1,대지,717,2,부산광역시 기장군 정관읍 매학리 717-2,2.67E+11,부산광역시 기장군 정관읍 정관로,581,,2.67E+24,성원프라자,부산광역시 기장군 정관읍 정관로 581,619963,46015,,,,129.1774789,35.32124517
MA010120220805960770,얌샘김밥. 부산재송점,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56113,한식 육류 요리 전문점,26,부산광역시,26350,해운대구,26350660,재송2동,2635010400,재송동,2.64E+18,1,대지,1146,1,부산광역시 해운대구 재송동 1146-1,2.64E+11,부산광역시 해운대구 재반로118번길,71,,2.64E+24,시영아파트,부산광역시 해운대구 재반로118번길 71,612783,48053,,,,129.1298624,35.19162726
MA010120220808037753,즉석국수&충무김밥,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26470,연제구,26470680,연산4동,2647010200,연산동,2.65E+18,1,대지,640,36,부산광역시 연제구 연산동 640-36,2.65E+11,부산광역시 연제구 쌍미천로129번길,46,,2.65E+24,,부산광역시 연제구 쌍미천로129번길 46,611822,47578,,,,129.0846259,35.18438545
MA010120220814350599,뚜레쥬르 하단역점,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,26,부산광역시,26380,사하구,26380562,하단2동,2638010300,하단동,2.64E+18,1,대지,525,3,부산광역시 사하구 하단동 525-3,2.64E+11,부산광역시 사하구 낙동남로,1391,,2.64E+24,,부산광역시 사하구 낙동남로 1391,604852,49312,,1,,128.9639449,35.10663972
MA010120220809365682,화오뎅떡볶이,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26410,금정구,26410590,부곡3동,2641010900,부곡동,2.64E+18,1,대지,225,1,부산광역시 금정구 부곡동 225-1,2.64E+11,부산광역시 금정구 중앙대로1719번길,61,,2.64E+24,,부산광역시 금정구 중앙대로1719번길 61,609819,46277,,,,129.0888667,35.23766943
MA010120220810520593,세용푸드,I2,음식,I210,기타 간이,I21099,그 외 기타 간이 음식점,I56199,간이 음식 포장 판매 전문점,26,부산광역시,26140,서구,26140510,동대신1동,2614010100,동대신동1가,2.61E+18,1,대지,113,1,부산광역시 서구 동대신동1가 113-1,2.61E+11,부산광역시 서구 대영로,78,,2.61E+24,동대맨션,부산광역시 서구 대영로 78,602808,49218,,,,129.0197021,35.11037336
MA010120220804611772,오단꼬마김밥,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26500,수영구,26500800,민락동,2650010300,민락동,2.65E+18,1,대지,222,3,부산광역시 수영구 민락동 222-3,2.65E+11,부산광역시 수영구 민락로14번길,4,,2.65E+24,,부산광역시 수영구 민락로14번길 4,613828,48286,,,,129.1226529,35.15669924
MA010120220800460054,던킨도너츠 홈플러스아시아드점,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,26,부산광역시,26470,연제구,26470620,거제2동,2647010100,거제동,2.65E+18,1,대지,1208,,부산광역시 연제구 거제동 1208,2.65E+11,부산광역시 연제구 종합운동장로,7,,2.65E+24,홈플러스아시아드점,부산광역시 연제구 종합운동장로 7,611807,47500,,2,,129.0620125,35.19127007
MA010120220808099462,파리바게뜨 범어사역점,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,26,부산광역시,26410,금정구,26410670,남산동,2641010400,남산동,2.64E+18,1,대지,24,7,부산광역시 금정구 남산동 24-7,2.64E+11,부산광역시 금정구 중앙대로,2091,,2.64E+24,,부산광역시 금정구 중앙대로 2091,609813,46219,,,,129.0923489,35.27101464
MA010120220804573769,김밥권선생,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26500,수영구,26500760,광안1동,2650010400,광안동,2.65E+18,1,대지,117,1,부산광역시 수영구 광안동 117-1,2.65E+11,부산광역시 수영구 수영로,630,,2.65E+24,,부산광역시 수영구 수영로 630,613802,48291,,1,,129.1142471,35.16175756
MA010120220800893656,밀;곳,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,26,부산광역시,26110,중구,26110560,부평동,2611012400,부평동2가,2.61E+18,1,대지,72,2,부산광역시 중구 부평동2가 72-2,2.61E+11,부산광역시 중구 부평1길,49,,2.61E+24,,부산광역시 중구 부평1길 49,600806,48977,,,,129.0257615,35.1017471
MA010120220811391317,대성분식,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26290,남구,26290510,대연1동,2629010600,대연동,2.63E+18,1,대지,892,10,부산광역시 남구 대연동 892-10,2.63E+11,부산광역시 남구 유엔로,127,2,2.63E+24,대성,부산광역시 남구 유엔로 127-2,608813,48494,,,,129.0899095,35.13050433
MA010120220810536805,등대떡방앗간,I2,음식,I210,기타 간이,I21002,떡/한과,C10711,떡류 제조업,26,부산광역시,26140,서구,26140660,남부민2동,2614012300,남부민동,2.61E+18,1,대지,318,,부산광역시 서구 남부민동 318,2.61E+11,부산광역시 서구 남부민로,14,4,2.61E+24,,부산광역시 서구 남부민로 14-4,602803,49256,,,,129.0238665,35.08453022
MA010120220812867470,팔송떡집,I2,음식,I210,기타 간이,I21002,떡/한과,C10711,떡류 제조업,26,부산광역시,26410,금정구,26410665,청룡노포동,2641010300,청룡동,2.64E+18,1,대지,83,14,부산광역시 금정구 청룡동 83-14,2.64E+11,부산광역시 금정구 청룡예전로,7,,2.64E+24,,부산광역시 금정구 청룡예전로 7,609843,46218,,,,129.0917679,35.27406154
MA010120220810364958,용이,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26470,연제구,26470630,거제3동,2647010100,거제동,2.65E+18,1,대지,730,2,부산광역시 연제구 거제동 730-2,2.65E+11,부산광역시 연제구 거제대로108번길,49,,2.65E+24,동성,부산광역시 연제구 거제대로108번길 49,611804,47547,,,,129.0711913,35.1774969
MA010120220814251181,진만두가,I2,음식,I210,기타 간이,I21099,그 외 기타 간이 음식점,I56199,간이 음식 포장 판매 전문점,26,부산광역시,26260,동래구,26260761,명장1동,2626010100,명장동,2.63E+18,1,대지,147,15,부산광역시 동래구 명장동 147-15,2.63E+11,부산광역시 동래구 명장로,71,,2.63E+24,남도빌딩,부산광역시 동래구 명장로 71,607809,47769,,1,,129.1086649,35.20436211
MA010120220812755869,구자윤과자점,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,26,부산광역시,26500,수영구,26500730,수영동,2650010200,수영동,2.65E+18,1,대지,445,6,부산광역시 수영구 수영동 445-6,2.65E+11,부산광역시 수영구 수영로705번길,15,,2.65E+24,,부산광역시 수영구 수영로705번길 15,613830,48228,,,,129.1165741,35.16855664
MA010120220810633140,떡보의하루,I2,음식,I210,기타 간이,I21002,떡/한과,G47216,빵류; 과자류 및 당류 소매업,26,부산광역시,26230,부산진구,26230570,양정2동,2623010100,양정동,2.62E+18,1,대지,333,6,부산광역시 부산진구 양정동 333-6,2.62E+11,부산광역시 부산진구 연수로,9,,2.62E+24,,부산광역시 부산진구 연수로 9,614855,47216,,1,,129.0722868,35.17352207
MA010120220811442507,불스떡볶이,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26350,해운대구,26350660,재송2동,2635010400,재송동,2.64E+18,1,대지,1149,15,부산광역시 해운대구 재송동 1149-15,2.64E+11,부산광역시 해운대구 재반로,164,,2.64E+24,,부산광역시 해운대구 재반로 164,612832,48052,,1,,129.1286416,35.19237866
MA010120220810523559,뚜레쥬르 부산진역점,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,26,부산광역시,26170,동구,26170570,수정2동,2617010200,수정동,2.62E+18,1,대지,1,136,부산광역시 동구 수정동 1-136,2.62E+11,부산광역시 동구 중앙대로,373,,2.62E+24,,부산광역시 동구 중앙대로 373,601812,48788,,1,,129.048481,35.12885989
MA010120220811397547,라온,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,26,부산광역시,26290,남구,26290550,대연5동,2629010600,대연동,2.63E+18,1,대지,1759,2,부산광역시 남구 대연동 1759-2,2.63E+11,부산광역시 남구 수영로,201,,2.63E+24,일부층,부산광역시 남구 수영로 201,608818,48445,,,,129.0885903,35.13511399
MA010120220813292862,탑에프엔비,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26320,북구,26320560,덕천2동,2632010400,덕천동,2.63E+18,1,대지,327,,부산광역시 북구 덕천동 327,2.63E+11,부산광역시 북구 금곡대로,14,,2.63E+24,,부산광역시 북구 금곡대로 14,616817,46548,,,,129.0053809,35.21054218
MA010120220805688343,뚜레쥬르 연제이마트점,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,26,부산광역시,26470,연제구,26470660,연산2동,2647010200,연산동,2.65E+18,1,대지,822,6,부산광역시 연제구 연산동 822-6,2.65E+11,부산광역시 연제구 연수로,103,,2.65E+24,시청스마트더블유,부산광역시 연제구 연수로 103,611840,47604,,,,129.0821391,35.17554286
MA010120220813598905,청춘당 해운대점,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,26,부산광역시,26350,해운대구,26350530,중1동,2635010600,중동,2.64E+18,1,대지,904,,부산광역시 해운대구 중동 904,2.64E+11,부산광역시 해운대구 좌동순환로,416,,2.64E+24,일부호,부산광역시 해운대구 좌동순환로 416,612846,48105,,2,,129.1751038,35.16211256
MA010120220812077857,명가김밥,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26260,동래구,26260550,온천1동,2626010800,온천동,2.63E+18,1,대지,429,10,부산광역시 동래구 온천동 429-10,2.63E+11,부산광역시 동래구 금강로,59,1,2.63E+24,,부산광역시 동래구 금강로 59-1,607834,47707,,1,,129.0769322,35.21459819
MA010120220812196529,옛날김밥,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26470,연제구,26470630,거제3동,2647010100,거제동,2.65E+18,1,대지,597,13,부산광역시 연제구 거제동 597-13,2.65E+11,부산광역시 연제구 거제시장로,26,,2.65E+24,,부산광역시 연제구 거제시장로 26,611804,47544,,1,,129.0709863,35.18152858
MA010120220804915191,떡담,I2,음식,I210,기타 간이,I21002,떡/한과,C10711,떡류 제조업,26,부산광역시,26290,남구,26290590,용호3동,2629010700,용호동,2.63E+18,1,대지,69,,부산광역시 남구 용호동 69,2.63E+11,부산광역시 남구 이기대공원로26번길,21,4,2.63E+24,화신골든맨션,부산광역시 남구 이기대공원로26번길 21-4,608093,48577,,1,,129.1155989,35.12284919
MA010120220808637694,신전떡볶이 다대점,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26380,사하구,26380602,다대2동,2638010600,다대동,2.64E+18,1,대지,34,,부산광역시 사하구 다대동 34,2.64E+11,부산광역시 사하구 다대로429번길,23,,2.64E+24,범진빌딩,부산광역시 사하구 다대로429번길 23,604052,49518,,1,,128.9813082,35.06373097
MA010120220810643047,오뚜기분식,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26230,부산진구,26230700,당감4동,2623010900,당감동,2.62E+18,1,대지,403,,부산광역시 부산진구 당감동 403,2.62E+11,부산광역시 부산진구 당감로,33,15,2.62E+24,,부산광역시 부산진구 당감로 33-15,614821,47180,,,,129.0386005,35.1650282
MA010120220805535567,비쥬비쥬요거트,I2,음식,I210,기타 간이,I21099,그 외 기타 간이 음식점,I56199,간이 음식 포장 판매 전문점,26,부산광역시,26290,남구,26290570,용호1동,2629010700,용호동,2.63E+18,1,대지,954,,부산광역시 남구 용호동 954,2.63E+11,부산광역시 남구 분포로,145,,2.63E+24,더블유,부산광역시 남구 분포로 145,608091,48515,,,,129.1112202,35.13422606
MA010120220802275204,다프,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,26,부산광역시,26350,해운대구,26350660,재송2동,2635010400,재송동,2.64E+18,1,대지,1048,3,부산광역시 해운대구 재송동 1048-3,2.64E+11,부산광역시 해운대구 재반로125번길,30,,2.64E+24,해운대우신골든빌,부산광역시 해운대구 재반로125번길 30,612782,48054,,,,129.1257329,35.19028505
MA010120220808649751,키키케이크,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,26,부산광역시,26110,중구,26110570,광복동,2611012700,신창동1가,2.61E+18,1,대지,36,8,부산광역시 중구 신창동1가 36-8,2.61E+11,부산광역시 중구 광복중앙로33번길,9,1,2.61E+24,키키케이크,부산광역시 중구 광복중앙로33번길 9-1,600061,48947,,2,,129.0299052,35.10213736
MA010120220807109074,청년다방 부산명지점,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,26,부산광역시,26440,강서구,26440535,명지1동,2644010400,명지동,2.64E+18,1,대지,3334,4,부산광역시 강서구 명지동 3334-4,2.64E+11,부산광역시 강서구 명지국제11로,57,,2.64E+24,,부산광역시 강서구 명지국제11로 57,618200,46773,,1,,128.9248643,35.10446404
MA010120220808220347,두찜부산우동점,I2,음식,I210,기타 간이,I21099,그 외 기타 간이 음식점,I56199,간이 음식 포장 판매 전문점,26,부산광역시,26350,해운대구,26350510,우1동,2635010500,우동,2.64E+18,1,대지,382,3,부산광역시 해운대구 우동 382-3,2.64E+11,부산광역시 해운대구 우동1로,83,,2.64E+24,제세스마트빌라,부산광역시 해운대구 우동1로 83,612819,48088,,,,129.1563166,35.168315
